periodo,long,lat,expediente,calle,calle_nro,seccion,manzana,parcela,fecha_inicio_obra,estado,ultimo_avo_solicitado,fecha_ultimo_avo,estado_tramite,profesional,metros_a_construir,fecha_estado_tramite,tipo_obra,destino,barrio,comuna,codigo_postal,codigo_postal_argentino
202002,-58.507873,-34.591438000000004,26523219/2017,LLAVALLOL,4578,83,198,031,2018-01-08,Normal,En AVO 1,2019-01-02,En AVO 1,GARCIA DANIEL EDUARDO,1031.78,2019-02-04,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419AKL
202002,-58.493351000000004,-34.574742,,"RIVERA, PEDRO I., Dr.",5535,63,065 ,021 ,2019-06-08,Normal,Excavacion > 4 mts al 10%,2019-02-09,Excavación al >= -4m  10%,SALATINO HECTOR,1390.00,2019-09-06,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431BVU
202002,-58.506893999999996,-34.595155,14436911/2019,GUTENBERG,3512,83,169,024,,Normal,Demolición,2019-12-08,En demolición,NUNEZ GARCIA MANUEL ANGEL,,2019-08-13,DEMOLICION TOTAL,OTROS,Comuna 11,1419,Villa Devoto,C1419IDT
202002,-58.433696,-34.570615000000004,38630008/2015,BAEZ,546,23,075,006,2017-11-09,Normal,En AVO 3,2019-01-10,En AVO 3,GRADEL JOSE LEON,2485.03,2019-10-10,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1426,Palermo,C1426BRL
202002,-58.523003,-34.611722,29899027/2017,navarro,5121,89,044A,025 ,2018-06-08,Normal,En AVO 1,2018-11-29,En AVO 1,ARISTEI ROBERTO LEONILDO,576.00,2018-12-04,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419HUY
202002,-58.400091,-34.603343,22182980/2018,LAVALLE,2337,9,039 ,028 ,,Normal,En AVO 2,2019-08-16,En AVO 2, VON MARTIN KAREN MARIANA,465.64,2019-08-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 3,1052,Balvanera,C1052AAA
202002,-58.414823,-34.644552000000004,,"FERREYRA, ANDRES",3756,32,009,007,2019-06-17,Normal,Sin inicio,,Pedido de excavación menor a 4 mts observado,TORRICO KARINA ANDREA,265.00,2019-06-14,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 4,1437,Nueva Pompeya,C1437ITF
202002,-58.429219999999994,-34.584956,,NICARAGUA,5087,19,095 ,017 ,2019-02-09,Normal,Excavacion > 4 mts al 10%,2019-09-29,Excavación al >= -4m  10%,DICK DIEGO FABIAN,840.00,2019-10-01,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 14,1414,Palermo,C1414BVO
202002,-58.482149,-34.573734,38657493/2015,FERNANDEZ BLANCO,2340,51,065,028,,Normal,En AVO 2,2017-08-23,En AVO 2,ARDANAZ GONZALO CARLOS,2512.00,2019-05-27,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431FRB
202002,-58.472655,-34.620616,,TERRADA,1010,65,040 ,025D,,Normal,Sin inicio,,Carga finalizada,POGGI  ALDUNATE MARIO  ANTONIO,374.00,2020-01-15,DEMOLICIÓN TOTAL Y OBRA NUEVA,OTROS,Comuna 7,1406,Flores,C1406AHT
202002,-58.506277000000004,-34.646515,84445006/2016,FONROUGE,848,60,020A,013A,,Normal,En AVO 4,2017-12-20,Obra finalizada,ARENA OSVALDO JOSE,152.00,2017-07-04,DEMOLICION TOTAL Y OBRA NUEVA,MULTIVIVIENDA,Comuna 9,1440,Liniers,C1440CYB
202002,-58.43865400000001,-34.642934000000004,10444165/2014,COBO AV.,1631,44,131,000A,,Normal,En AVO 3,2019-07-03,En AVO 3,SEREBRINSKY ALBERTO MARIO,10280.57,2019-03-11,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Parque Chacabuco,C1406ILB
202002,-58.469655,-34.557787,20341299/2016,QUESADA,3060,41,090 ,012 ,,Normal,Demolición final,2017-03-30,Obra finalizada,VASCONCELLOS GUILLERMO CARLOS,,2017-04-08,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 13,1429,Nu\u00f1ez,C1429COX
202002,-58.463336,-34.543065000000006,23557479/2017,11 DE SEPTIEMBRE DE 1888,3966,29,082A,012A,2019-11-11,Normal,En AVO 1,2020-01-29,En AVO 1,SARDIN HORACIO GUSTAVO,640.56,2020-02-03,OBRA NUEVA,,Comuna 13,1429,Nu\u00f1ez,C1429BIX
202002,-58.429602,-34.598513,7546989/2016,JUFRE,51,31,072,016,,Normal,Obra finalizada sin AVO 4,2017-04-17,Obra finalizada,GRADEL JOSE LEON,3058.42,2018-05-15,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1414,Villa Crespo,C1414AYA
202002,-58.460871,-34.557466,16941402/2016,CABILDO AV.,2610,41,153 ,015A,2017-11-08,Normal,En AVO 1,2019-02-26,En AVO 1,LACARPIA CRISTINA LAURA,1237.00,2019-03-06,DEMOLICION TOTAL Y OBRA NUEVA,,Comuna 13,1428,Belgrano,C1428AAV
202002,-58.479014,-34.587983,2413265/2011,ANDONAEGUI,1230,61,057,041,,Normal,En AVO 3,2019-01-14,En AVO 3,LUBRANO ADRIAN GUSTAVO,2695.00,2019-01-15,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Parque Chas,C1427BEH
202002,-58.35625699999999,-34.634225,,SUAREZ,211,6,053,024,,Normal,Sin inicio,,Alta de obra iniciada,SANTARELLI MATIAS,,2019-12-03,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,,Comuna 4,1162,Boca,C1162AEE
202002,-58.484616,-34.613123,32785564/2015,SAN BLAS,3148,67,010 ,017 ,,Normal,Obra finalizada,,Obra finalizada,GONZALEZ OSVALDO LUIS,22018.00,2017-06-23,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1416,Villa Santa Rita,C1416EGF
202002,-58.448386,-34.598136,,MUÑECAS,1075,47,119,015,,Normal,Demolición,,Pedido de demolición autorizado, ZAINA DIEGO LEOPOLDO,1089.00,2020-01-22,DEMOLICIÓN TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1414,Villa Crespo,C1414AEG
202002,-58.478094999999996,-34.628192999999996,39304475/2015,AVELLANEDA AV.,3446,77,133,004,,Normal,En AVO 4,2018-03-05,Obra finalizada,PEREZ JORGE OSCAR,942.98,2017-08-17,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 10,1407,Floresta,C1407EJO
202002,-58.450314,-34.579282,18318076/2017,"LACROZE, FEDERICO AV.",3335,37,033,002F,2018-07-25,Normal,En AVO 1,2019-09-17,En AVO 1, MESTOLA CRISTIAN PEDRO ANTONIO,6079.00,2019-09-19,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Colegiales,C1426CQG
202002,-58.516808999999995,-34.607791999999996,31091847/2018,NAVARRO,4648,89,092,004B,,Normal,Obra finalizada,2019-03-22,Obra finalizada,STUMBO ROBERTO MARTIN,,2019-03-25,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419HUP
202002,-58.51905,-34.603719,21294518/2017,"CARRIL, SALVADOR MARIA DEL AV.",4580,89,073A,027 ,2018-04-24,Normal,Sin inicio,,Pedido de AVO 1 observado,ORTEGA MONTERO DANIEL ALEJANDRO,51.00,2018-08-10,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 11,1419,Villa Devoto,C1419HBN
202002,-58.461569999999995,-34.58525,21093136/2018,TRIUNVIRATO AV.,2770,49,145,006a,2019-01-03,Normal,En AVO 1,2019-08-26,En AVO 1,CLUTTERBUCK MATIAS PEDRO,1940.00,2019-08-27,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 15,1427,Villa Ortuzar,C1427AAN
202002,-58.446760999999995,-34.584554,18747550/2018,"ARENAL, CONCEPCION",3578,33,060 ,022 ,2019-03-14,Normal,En AVO 1,2019-03-28,Pedido de AVO 2 observado,CHERMAN DANIEL EZEQUIEL,594.43,2019-11-07,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Chacarita,C1427EKD
202002,-58.425492000000006,-34.5932,27669682/2016,GORRITI,4435,19,029 ,025 ,,Normal,Demolición final,2017-01-09,Obra finalizada,FULLONE MARCOS HERALDO,,2017-09-05,DEMOLICION TOTAL,,Comuna 14,1414,Palermo,C1414BJE
202002,-58.429475,-34.613703,,LEZICA,4483,17,002,006,,Normal,Demolición final,2019-08-30,En demolición final,KATZ MARIO SERGIO,1807.00,2019-09-02,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1202,Almagro,C1202AAK
202002,-58.382031000000005,-34.621010999999996,15874636/2018,HUMBERTO 1°,1134,14,055,002A,2019-03-20,Normal,Sin inicio,,Pedido de inicio de obra observado,CARTI LEANDRO,291.11,2019-05-08,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 1,1103,Constitucion,C1103ACX
202002,-58.437348,-34.577038,28023457/2016,SOLER,6077,35,090,020,2018-03-26,Normal,En AVO 2,2019-05-08,En AVO 2,POTAP AARON JAVIER,2227.00,2019-08-06,DEMOLICION PARCIAL Y OBRA NUEVA,OTROS,Comuna 14,1425,Palermo,C1425BYO
202002,-58.478607,-34.577087,,ECHEVERRIA,4818,51,061,004,2019-07-29,Normal,En AVO 1,2019-10-30,Pedido de AVO 2 autorizado,MACHIOTE IGNACIO LUIS,754.00,2020-01-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431CMH
202002,-58.425233999999996,-34.590601,,EL SALVADOR,4523,19,064,016,,Normal,Demolición final,2019-05-20,Pedido de excavación al 10% autorizado,FUENTES OSCAR ANTONIO,2078.13,2019-11-27,DEMOLICIÓN TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1414,Palermo,C1414BPG
202002,-58.455769,-34.569703000000004,29406325/2015,"AVILES, VIRREY",2881,37,116 ,022C,,Normal,En AVO 4,2018-11-13,Obra finalizada,ELIZALDE LEONARDO  JORGE,1099.00,2018-09-25,DEMOLICION TOTAL Y OBRA NUEVA,MULTIVIVIENDA,Comuna 13,1426,Colegiales,C1426EDC
202002,-58.509374,-34.640339000000004,6939407/2017,ALBARIÑO,188,60,065 ,007 ,2018-12-02,Normal,En AVO 3,2019-07-11,En AVO 3,CIOCALE ALBERTO EDGARDO,610.82,2019-11-17,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 10,1408,Villa Luro,C1408HOD
202002,-58.47919,-34.556045000000005,23363738/2018,MELIAN AV.,3544,41,022 ,023 ,,Normal,Demolición finalizada,2019-04-10,Obra finalizada,PARENTE JULIAN FABRICIO,,2019-10-08,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 12,1430,Saavedra,C1430EYX
202002,-58.394797,-34.589525,,LAS HERAS GENERAL AV.,2086,11,050,011,,Normal,Sin inicio,,Con pedido de demolición,BINAGHI MARIA GIMENA,,2020-02-10,DEMOLICION TOTAL,Locales Comerciales,Comuna 2,1127,Recoleta,C1127AAP
202002,-58.3799,-34.595973,16135717/2018,SUIPACHA,1041,3,028,018,2019-06-19,Normal,Inicio de obra,2019-05-07,Inicio de obra,FISCHMAN EDGARDO LIONEL,3000.00,2019-07-10,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 1,1008,Retiro,C1008AAU
202002,-58.519597,-34.610339,30144888/2017,QUEVEDO,3517,89,076 ,017 ,2018-03-20,Normal,En AVO 3,2019-03-06,En AVO 3,BENMUYAL RODRIGO,278.60,2019-06-10,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419BZA
202002,-58.50231899999999,-34.609136,,NOGOYA,4002,81,058,001C,,Normal,Demolición final,2019-10-28,Pedido de excavación al 10% autorizado,RASDOLSKY ISAAC,3096.36,2020-01-21,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Devoto,C1417FNZ
202002,-58.386061,-34.605278000000006,13788906/2014,Sarmiento,1364,5,037 ,015 ,,Normal,,,Certificación aprobada,GARCIA GUSTAVO ADOLFO,,2017-10-07,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 1,1041,San Nicolas,C1041ABB
202002,-58.497117,-34.586612,,"CUBAS, JOSE",2625,73,044,027,2019-11-29,Normal,Inicio de obra,,Pedido de excavación al 50% autorizado,MASUTTI JUAN CARLOS,573.99,2020-01-08,OBRA NUEVA,OTROS,Comuna 12,1419,Villa Pueyrredon,C1419GMK
202002,-58.452839000000004,-34.60747,06494789/2018,PUJOL,1325,59,171 ,015 ,2018-09-19,Normal,En AVO 2,2019-06-26,En AVO 2,DI TOMAS MARCELO DANIEL,141.16,2019-06-28,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 6,1416,Caballito,C1416CIE
202002,-58.473599,-34.634192,16472403/2017,PERGAMINO,160,54,205 ,019A,,Normal,Demolición final,2018-02-10,Obra finalizada,PAVESI ENRIQUE JAVIER,,2018-10-04,DEMOLICION TOTAL,,Comuna 10,1406,Floresta,C1406FHD
202002,-58.469114000000005,-34.633571999999994,471420/2015,"ALBERDI, JUAN BAUTISTA AV.",2934,48,035,006,,Normal,Sin inicio,2016-08-18,Pedido de AVO 3 autorizado,RACERO GERARDO CARLOS,2508.26,2020-01-29,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406GSS
202002,-58.42044,-34.574669,,FRAY JUSTO SANTAMARIA DE ORO,2940,21,089,002i,,Normal,Demolición,,Pedido de demolición autorizado,NUNEZ GARCIA MANUEL ANGEL,4804.00,2020-01-23,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1425,Palermo,C1425FOT
202002,-58.48149599999999,-34.612833,14856199/2016,CAMARONES,2965,67,034 ,025 ,,Normal,Demolición final,2018-08-01,Obra finalizada,ROCCO LUIS ANGEL,,2018-01-09,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1416,Villa Santa Rita,C1416EDE
202002,-58.475747999999996,-34.589925,27211089/2016,BUCARELLI,979,61,028 ,011 ,2018-05-03,Normal,En AVO 2,2018-08-14,Pedido de AVO 3 autorizado,GERVASI MARIA LAURA,1038.75,2019-11-26,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Parque Chas,C1427BDA
202002,-58.482037,-34.579246999999995,04686556/2017,AVALOS,1911,51,051,022A,,Normal,Demolición final,2017-10-08,Obra finalizada,PAVLOTZKY ADOLFO GUSTAVO,,2017-08-27,DEMOLICION TOTAL,,Comuna 12,1431,Villa Urquiza,C1431DPK
202002,-58.363643999999994,-34.637201,,SUAREZ,737,6,005,015,2019-10-25,Normal,Inicio de obra,2019-10-30,Inicio de obra, ALFARO ALBERTO ANDRES,,2019-11-01,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 4,1162,Boca,C1162AEO
202002,-58.51159499999999,-34.603722999999995,3989925/2015,GUALEGUAYCHU,3485,83,041 ,009D,,Normal,En AVO 4,2019-06-24,Obra finalizada,BARBARESI HORACIO HECTOR,365.00,2019-07-01,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 11,1419,Villa Devoto,C1419BJC
202002,-58.418478,-34.591595,11330777/2014,COSTA RICA,3950,19,058,006,,Normal,En AVO 4,2018-02-01,Obra finalizada,TRISKIER BERNARDO,1360.00,2017-10-25,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1176,Palermo,C1176ADB
202002,-58.519271999999994,-34.653416,12060382/2018,ACASSUSO,7187,74,046A,019C,2019-01-24,Normal,En AVO 1,2019-10-16,En AVO 1,SAUCO CARLOS ALBERTO,311.00,2019-10-22,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1408,Liniers,C1408FES
202002,-58.494783,-34.565924,3532957/2017,TRIUNVIRATO AV.,5717,63,122 ,025 ,,Normal,En AVO 2,2018-07-25,En AVO 2,TEDIN CRISTIAN DANIEL,612.00,2018-07-26,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431FCK
202002,-58.490981000000005,-34.583951,10888675/2016,HABANA,2151,73,083,020,,Normal,En AVO 3,2018-11-13,En AVO 3,ARES HORACIO RAUL,352.00,2018-11-16,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1419,Villa Pueyrredon,C1419GPA
202002,-58.386136,-34.600501,14655488/2014,VIAMONTE,1359,5,042,027,,Normal,Obra finalizada,2015-05-10,Obra finalizada,LARGUIA ALFREDO JOAQUIN,2084.09,2018-10-29,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 1,1053,San Nicolas,C1053ACA
202002,-58.523626,-34.610975,38998654/2015,"CANTILO, JOSE LUIS",5115,89,034A,020 ,,Normal,En AVO 4,2018-12-03,Obra finalizada,AZUBEL JAVIER CLAUDIO,406.37,2017-10-26,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419HOU
202002,-58.402933,-34.620352000000004,,JUJUY AV.,938,22,008 ,014B,,Normal,Demolición final,2019-08-14,Obra finalizada, BRITO GUSTAVO ADOLFO,,2019-08-16,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 3,1229,San Cristobal,C1229ABR
202002,-58.500386999999996,-34.647428000000005,14837384/2016,ALBARIÑO,997,60,044B,021 ,2017-06-09,Normal,En AVO 4,2019-12-06,Obra finalizada,ARES HORACIO RAUL,619.52,2019-01-28,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1440,Mataderos,C1440DEG
202002,-58.469524,-34.573079,00454990/2015,ESTOMBA,1830,51,121,021C,2019-07-23,Normal,Inicio de obra,2019-09-08,Inicio de obra, GALLIVERTI DIEGO,862.00,2019-08-12,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1430,Villa Urquiza,C1430EGH
202002,-58.49803299999999,-34.614171,21174442/2017,LASCANO,4016,81,053,002,2018-05-02,Normal,En AVO 2,2019-05-04,En AVO 2,CARABELLA ANTONIO ROBERTO,1791.56,2019-04-08,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 10,1417,Monte Castro,C1417GZJ
202002,-58.467478,-34.578456,09176473/2019,PLAZA,1427,49,093,017,,Normal,Sin inicio,2019-09-09,Carga finalizada,BAUM NICOLAS,917.30,2019-09-10,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 15,1427,Villa Ortuzar,C1427CVO
202002,-58.419442000000004,-34.589529,27236439/16,"ALVAREZ, JULIAN",1986,19,103 ,002 ,2017-07-13,Normal,En AVO 2,2018-10-29,En AVO 2,BRUKMAN EDUARDO ROBERTO,1949.17,2018-11-09,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1425,Palermo,C1425DHB
202002,-58.362365000000004,-34.61793,27616628/2015,"VERA PEÑALOZA,  ROSARIO",303,98,001V,004A,2017-04-17,Normal,En AVO 3,2019-09-12,En AVO 3,FECHINO ALBERTO JOSE,23205.00,2019-12-15,OBRA NUEVA,OTROS,Comuna 1,1107,Puerto Madero,C1107CGG
202002,-58.426869999999994,-34.597549,10356913/2016,ARGAÑARAS,29,31,095,017b,,Normal,Demolición final,2017-04-24,En demolición final,PICCARDO BEATRIZ GRACIELA,,2017-07-04,DEMOLICION TOTAL,,Comuna 15,1414,Villa Crespo,C1414BCA
202002,-58.455138,-34.57656,16559806/2017,"MARTINEZ, ENRIQUE, GRAL.",962,37,037 ,024 ,2018-08-01,Normal,Obra finalizada con AVO 4,2020-01-28,Obra finalizada,SZMULEWICZ ALFREDO LEONARDO,770.45,2019-03-27,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Colegiales,C1426BBP
202002,-58.46188299999999,-34.582167,,14 DE JULIO,967,49,148,011,,Normal,Sin inicio,,Carga finalizada,MIGUENS LUCAS,189.00,2019-12-27,DEMOLICION PARCIAL Y AMPLIACION DE OBRA,OTROS,Comuna 15,1427,Villa Ortuzar,C1427CJS
202002,-58.473197,-34.67725,09891150/2018,OLIDEN,4332,80,118,016,2018-07-25,Normal,En AVO 2,2019-11-28,En AVO 2,TARZIA RAFAEL ANGEL,1213.40,2019-12-08,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 8,1439,Villa Lugano,C1439FOF
202002,-58.441072,-34.62572,17827856/2018,"FERRARI, ANTONINO M.",957,40,017A,017,2019-02-25,Normal,Excavacion > 4 mts al 50%,2019-03-07,Excavación al >= -4m  50%,BORASI JUAN ANGEL,70.00,2019-07-10,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 6,1424,Caballito,C1424BTA
202002,-58.375567000000004,-34.623969,11701875/2016,CHACABUCO,1345,4,007 ,035 ,,Normal,,,Certificación aprobada,AMICHETTI JULIO DAMIÁN,,2017-06-26,MODIFICACION Y/O AMPLIACION,SALUD,Comuna 1,1140,San Telmo,C1140AAC
202002,-58.471241000000006,-34.54853,22052341/2015,AMENABAR,3810,43,170 ,028B,,Clausura parcial,En AVO 3,2019-01-23,En AVO 3,PRADO RUBEN OSCAR,902.01,2019-01-24,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1429,Saavedra,C1429AET
202002,-58.45219300000001,-34.67845,10740166/2016,ESCALADA AV.,4484,68,123F,006,,Normal,En AVO 4,2019-05-31,Obra finalizada,MONACO CLAUDIO SERGIO,4515.76,2018-09-10,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 8,1439,Villa Soldati,C1439FIT
202002,-58.449377,-34.659894,1905964/2011,"ACOSTA, MARIANO",2850,50,002B,002,2017-06-03,Paralizada,En AVO 1,2017-09-26,Pedido de paralización autorizado,DE PAULA ALDO FRANCISCO,2877.00,2018-08-16,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 8,1437,Villa Soldati,C1437CDD
202002,-58.491406999999995,-34.663983,29874724/2017,monte,6039,76,150 ,027 ,2018-07-09,Normal,En AVO 1,2019-01-25,En AVO 1,BRUNO MARIO EMILIO,181.26,2019-02-01,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 9,1440,Mataderos,C1440BLW
202002,-58.445749,-34.617034000000004,13176024/2017,"GARCIA LORCA, FEDERICO",418,45,004 ,029 ,2018-01-22,Normal,En AVO 2,2018-06-21,En AVO 2,MOSCATELLI JORGE FERNANDO,2349.66,2019-04-05,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405AHF
202002,-58.490922,-34.602433000000005,27228701/2016,NOGOYA,3020,69,014 ,002 ,,Normal,En AVO 4,2018-07-26,Obra finalizada,POLINO MAURICIO,211.53,2017-11-03,OBRA NUEVA,OTROS,Comuna 11,1417,Villa Del Parque,C1417FNF
202002,-58.518549,-34.640737,7239904/2013,MURGUIONDO,126,72,134B,007 ,,Normal,En AVO 4,2019-02-22,Obra finalizada,GIRGENTI CECILIA DANIELA,1404.46,2018-07-18,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1408,Liniers,C1408GYD
202002,-58.428011,-34.625296,11868465/16,"GOYENA, PEDRO AV.",50,40,140 ,006 ,2017-02-13,Normal,En AVO 4,2019-03-13,Obra finalizada,LEVY CARLOS DAVID,505.53,2018-11-22,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 6,1424,Caballito,C1424BSN
202002,-58.447329,-34.61679,23259139/2015,"ARANGUREN, JUAN F., Dr.",1032,57,102,005,2017-05-15,Normal,En AVO 2,2017-04-09,Pedido de AVO 3 autorizado,RODRIGUEZ HERNAN ARIEL,1691.00,2019-12-13,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 6,1405,Caballito,C1405CRV
202002,-58.483731000000006,-34.58495,,GANDARA,3167,61,159,021,2019-10-09,Normal,Excavacion < 4 mts,2019-09-17,Excavación <= -4m,TIENDA JUAN MANUEL,240.80,2019-09-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,,Parque Chas,
202002,-58.43415699999999,-34.620016,20575698/2015,BEAUCHEF,284,40,102 ,017I,,Normal,En AVO 3,2018-09-04,En AVO 3,VAZQUEZ GUSTAVO JORGE,992.00,2018-04-10,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 6,1424,Caballito,C1424BDF
202002,-58.396034,-34.64405,7466944/2015,MIRAVE,3301,26,012F,007,,Normal,En AVO 2,,En AVO 3,FAMA FABIÁN ERNESTO,24996.00,2017-04-25,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 4,1281,Parque Patricios,C1281ACG
202002,-58.513013,-34.623154,12719801/2016,LOPE DE VEGA AV.,1825,87,002B,030 ,2017-05-12,Normal,En AVO 2,2019-01-14,En AVO 2,MONZA CACHAN LUCIANO JAVIER,1578.93,2019-01-22,OBRA NUEVA,OTROS,Comuna 10,1417,Monte Castro,C1417COB
202002,-58.481846,-34.545726,22324880/2017,"FREIRE, RAMON, CAP. GRAL.",4556,43,075,029,2018-06-18,Normal,En AVO 3,2018-07-16,En AVO 3,ARBALLO AGUSTIN,756.55,2020-01-13,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1429,Saavedra,C1429ATH
202002,-58.503125,-34.649018,25261644/2016,FONROUGE,1138,60,016A,012C,2017-11-30,Normal,En AVO 1,2018-04-18,En AVO 1,NOYA DANIEL CARLOS,340.81,2018-04-19,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1440,Mataderos,C1440CYH
202002,-58.47209599999999,-34.583704,21704115/2017,"ACHA, MARIANO, Gral.",1004,49,038 ,048A,2018-12-09,Normal,En AVO 2,2019-10-07,En AVO 2,MESA DANIEL EDUARDO,746.00,2019-07-11,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Villa Ortuzar,C1427DBD
202002,-58.462537,-34.618204999999996,,BOYACA,821,57,010 ,016 ,,Normal,Demolición final,2019-08-21,Pedido de excavación menor a 4 mts autorizado,MACHTA SALVADOR RUBEN,1979.00,2020-01-08,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406BHO
